recordID,datasetID,datasetName,dateStart,dateEnd,temporalSpan,temporalSpanOrigin,nr of traps,effort,effortUnit,latitude,longitude,latLonUnit,precisionInMeters, area ,areaUnit,areaOrigin,countryCode,stateProvince,locality,species latin,species english,presence,abundance,original units
505,140,"Medium and large-sized mammals of a private protected wetland in the Cerrado-Amazon biological corridor, Brazil",01/04/2016,01/08/2016,122,C,8,928,camera trap days,-13.38771,-50.621997,dec,,16.82,km2,M,Brazil,Goiás,private protected area RPPN Pontal do Jaburu,Chrysocyon brachyurus,Maned wolf,1,,P/A
506,140,"Medium and large-sized mammals of a private protected wetland in the Cerrado-Amazon biological corridor, Brazil",01/04/2016,01/08/2016,122,C,8,928,camera trap days,-13.38771,-50.621997,dec,,16.82,km2,M,Brazil,Goiás,private protected area RPPN Pontal do Jaburu,Panthera onca,Jaguar,1,,P/A
507,140,"Medium and large-sized mammals of a private protected wetland in the Cerrado-Amazon biological corridor, Brazil",01/04/2016,01/08/2016,122,C,8,928,camera trap days,-13.38771,-50.621997,dec,,16.82,km2,M,Brazil,Goiás,private protected area RPPN Pontal do Jaburu,Puma concolor,Puma,1,,P/A
508,140,"Medium and large-sized mammals of a private protected wetland in the Cerrado-Amazon biological corridor, Brazil",01/04/2016,01/08/2016,122,C,8,928,camera trap days,-13.38771,-50.621997,dec,,16.82,km2,M,Brazil,Goiás,private protected area RPPN Pontal do Jaburu,Herpailurus yagouaroundi,Jaguarundi,1,,P/A
509,140,"Medium and large-sized mammals of a private protected wetland in the Cerrado-Amazon biological corridor, Brazil",01/04/2016,01/08/2016,122,C,8,928,camera trap days,-13.38771,-50.621997,dec,,16.82,km2,M,Brazil,Goiás,private protected area RPPN Pontal do Jaburu,Leopardus pardalis,Ocelot,1,,P/A
510,140,"Medium and large-sized mammals of a private protected wetland in the Cerrado-Amazon biological corridor, Brazil",01/04/2016,01/08/2016,122,C,8,928,camera trap days,-13.38771,-50.621997,dec,,16.82,km2,M,Brazil,Goiás,private protected area RPPN Pontal do Jaburu,Pteronura brasiliensis,Giant river otter ,1,,P/A
511,140,"Medium and large-sized mammals of a private protected wetland in the Cerrado-Amazon biological corridor, Brazil",01/04/2016,01/08/2016,122,C,8,928,camera trap days,-13.38771,-50.621997,dec,,16.82,km2,M,Brazil,Goiás,private protected area RPPN Pontal do Jaburu,Lontra longicaudis,Neotropical river otter,0,,P/A
512,140,"Medium and large-sized mammals of a private protected wetland in the Cerrado-Amazon biological corridor, Brazil",01/04/2016,01/08/2016,122,C,8,928,camera trap days,-13.38771,-50.621997,dec,,16.82,km2,M,Brazil,Goiás,private protected area RPPN Pontal do Jaburu,Eira barbara,Tayra,1,,P/A
513,140,"Medium and large-sized mammals of a private protected wetland in the Cerrado-Amazon biological corridor, Brazil",01/04/2016,01/08/2016,122,C,8,928,camera trap days,-13.38771,-50.621997,dec,,16.82,km2,M,Brazil,Goiás,private protected area RPPN Pontal do Jaburu,Nasua nasua,South American coati,1,,P/A
514,140,"Medium and large-sized mammals of a private protected wetland in the Cerrado-Amazon biological corridor, Brazil",01/04/2016,01/08/2016,122,C,8,928,camera trap days,-13.38771,-50.621997,dec,,16.82,km2,M,Brazil,Goiás,private protected area RPPN Pontal do Jaburu,Procyon cancrivorus,Crab-eating raccoon,1,,P/A
515,50,Oil palm monoculture induces drastic erosion of an Amazonian forest mammal fauna,01/12/2014,01/12/2015,365,C,7,"6,720",camera trap nights,-2.548827,-48.744398,dec,,334.3,km2,M,Brazil,Pará,Agropalma private landholding,Leopardus pardalis,Ocelot,1,1560,RAI
516,50,Oil palm monoculture induces drastic erosion of an Amazonian forest mammal fauna,01/12/2014,01/12/2015,365,C,7,"6,720",camera trap nights,-2.548827,-48.744398,dec,,334.3, km2 ,M,Brazil,Pará,Agropalma private landholding,Leopardus wiedii,Margay,1,212,RAI
517,50,Oil palm monoculture induces drastic erosion of an Amazonian forest mammal fauna,01/12/2014,01/12/2015,365,C,7,"6,720",camera trap nights,-2.548827,-48.744398,dec,,334.3, km2 ,M,Brazil,Pará,Agropalma private landholding,Puma concolor,Puma,1,342,RAI
518,50,Oil palm monoculture induces drastic erosion of an Amazonian forest mammal fauna,01/12/2014,01/12/2015,365,C,7,"6,720",camera trap nights,-2.548827,-48.744398,dec,,334.3,km2,M,Brazil,Pará,Agropalma private landholding,Herpailurus yagouaroundi,Jaguarundi,1,330,RAI
519,50,Oil palm monoculture induces drastic erosion of an Amazonian forest mammal fauna,01/12/2014,01/12/2015,365,C,7,"6,720",camera trap nights,-2.548827,-48.744398,dec,,334.3,km2,M,Brazil,Pará,Agropalma private landholding,Panthera onca,Jaguar,1,547,RAI
520,50,Oil palm monoculture induces drastic erosion of an Amazonian forest mammal fauna,01/12/2014,01/12/2015,365,C,7,"6,720",camera trap nights,-2.548827,-48.744398,dec,,334.3,km2,M,Brazil,Pará,Agropalma private landholding,Cerdocyon thous,Crab-eating fox,1,11481,RAI
521,50,Oil palm monoculture induces drastic erosion of an Amazonian forest mammal fauna,01/12/2014,01/12/2015,365,C,7,"6,720",camera trap nights,-2.548827,-48.744398,dec,,334.3,km2,M,Brazil,Pará,Agropalma private landholding,Speothos venaticus,Bush dog,0,0,RAI
522,50,Oil palm monoculture induces drastic erosion of an Amazonian forest mammal fauna,01/12/2014,01/12/2015,365,C,7,"6,720",camera trap nights,-2.548827,-48.744398,dec,,334.3,km2,M,Brazil,Pará,Agropalma private landholding,Eira barbara,Tayra,1,532,RAI
523,50,Oil palm monoculture induces drastic erosion of an Amazonian forest mammal fauna,01/12/2014,01/12/2015,365,C,7,"6,720",camera trap nights,-2.548827,-48.744398,dec,,334.3,km2,M,Brazil,Pará,Agropalma private landholding,Galictis vittata,Greater grison,1,530,RAI
524,50,Oil palm monoculture induces drastic erosion of an Amazonian forest mammal fauna,01/12/2014,01/12/2015,365,C,7,"6,720",camera trap nights,-2.548827,-48.744398,dec,,334.3,km2,M,Brazil,Pará,Agropalma private landholding,Nasua nasua,South American coati,1,6854,RAI
525,50,Oil palm monoculture induces drastic erosion of an Amazonian forest mammal fauna,01/12/2014,01/12/2015,365,C,7,"6,720",camera trap nights,-2.548827,-48.744398,dec,,334.3,km2,M,Brazil,Pará,Agropalma private landholding,Potos flavus,Kinkajou,0,0,RAI
526,50,Oil palm monoculture induces drastic erosion of an Amazonian forest mammal fauna,01/12/2014,01/12/2015,365,C,7,"6,720",camera trap nights,-2.548827,-48.744398,dec,,334.3,km2,M,Brazil,Pará,Agropalma private landholding,Procyon cancrivorus,Crab-eating raccoon,1,1465,RAI
527,5,"Outstanding records of mammals from two protected areas of central Guerrero, México",01/07/2018,01/07/2019,365,C,22,"5,103",camera trap days,17.398557,-99.575556,dec,,"2,060.00",ha,G,Mexico,Guerrero,"Los Olivos and El Borbollón, La Pandura y La Yerbabuena",Herpailurus yagouaroundi,Jaguarundi,1,5,NOIR
528,5,"Outstanding records of mammals from two protected areas of central Guerrero, México",01/07/2018,01/07/2019,365,C,22,"5,103",camera trap days,17.398557,-99.575556,dec,,"2,060.00",ha,G,Mexico,Guerrero,"Los Olivos and El Borbollón, La Pandura y La Yerbabuena",Leopardus pardalis,Ocelot,1,18,NOIR
529,5,"Outstanding records of mammals from two protected areas of central Guerrero, México",01/07/2018,01/07/2019,365,C,22,"5,103",camera trap days,17.398557,-99.575556,dec,,"2,060.00",ha,G,Mexico,Guerrero,"Los Olivos and El Borbollón, La Pandura y La Yerbabuena",Leopardus wiedii,Margay,1,10,NOIR
530,5,"Outstanding records of mammals from two protected areas of central Guerrero, México",01/07/2018,01/07/2019,365,C,22,"5,103",camera trap days,17.398557,-99.575556,dec,,"2,060.00",ha,G,Mexico,Guerrero,"Los Olivos and El Borbollón, La Pandura y La Yerbabuena",Panthera onca,Jaguar,1,6,NOIR
531,5,"Outstanding records of mammals from two protected areas of central Guerrero, México",01/07/2018,01/07/2019,365,C,22,"5,103",camera trap days,17.398557,-99.575556,dec,,"2,060.00",ha,G,Mexico,Guerrero,"Los Olivos and El Borbollón, La Pandura y La Yerbabuena",Spilogale pygmaea,Pygmy spotted skunk,1,9,NOIR
532,29,"Non-volant mammal inventory of Cusuco National Park, north-west Honduras: reporting the presence of Jaguar, Panthera onca (Linnaeus, 1758), and demonstrating the effects of zonal protection on mammalian abundance",01/06/2014,01/08/2016,32,G,8,"1,445",camera trap nights,15.51333,-88.24405,dec,,19.67,km2,M,Honduras,Cortés,"Cusuco National Park - core and buffer zone, Sierra de Omoa",Urocyon cinereoargenteus,Gray Fox,0,,AI/month
533,29,"Non-volant mammal inventory of Cusuco National Park, north-west Honduras: reporting the presence of Jaguar, Panthera onca (Linnaeus, 1758), and demonstrating the effects of zonal protection on mammalian abundance",01/06/2014,01/08/2016,32,G,8,"1,445",camera trap nights,15.51333,-88.24405,dec,,19.67,km2,M,Honduras,Cortés,"Cusuco National Park - core and buffer zone, Sierra de Omoa",Leopardus wiedii,Margay,1,,AI/month
534,29,"Non-volant mammal inventory of Cusuco National Park, north-west Honduras: reporting the presence of Jaguar, Panthera onca (Linnaeus, 1758), and demonstrating the effects of zonal protection on mammalian abundance",01/06/2014,01/08/2016,32,G,8,"1,445",camera trap nights,15.51333,-88.24405,dec,,19.67,km2,M,Honduras,Cortés,"Cusuco National Park - core and buffer zone, Sierra de Omoa",Leopardus pardalis,Ocelot,0,,AI/month
535,29,"Non-volant mammal inventory of Cusuco National Park, north-west Honduras: reporting the presence of Jaguar, Panthera onca (Linnaeus, 1758), and demonstrating the effects of zonal protection on mammalian abundance",01/06/2014,01/08/2016,32,G,8,"1,445",camera trap nights,15.51333,-88.24405,dec,,19.67,km2,M,Honduras,Cortés,"Cusuco National Park - core and buffer zone, Sierra de Omoa",Herpailurus yagouaroundi,Jaguarundi,1,,AI/month
536,29,"Non-volant mammal inventory of Cusuco National Park, north-west Honduras: reporting the presence of Jaguar, Panthera onca (Linnaeus, 1758), and demonstrating the effects of zonal protection on mammalian abundance",01/06/2014,01/08/2016,32,G,8,"1,445",camera trap nights,15.51333,-88.24405,dec,,19.67,km2,M,Honduras,Cortés,"Cusuco National Park - core and buffer zone, Sierra de Omoa",Panthera onca,Jaguar,0,,AI/month
537,29,"Non-volant mammal inventory of Cusuco National Park, north-west Honduras: reporting the presence of Jaguar, Panthera onca (Linnaeus, 1758), and demonstrating the effects of zonal protection on mammalian abundance",01/06/2014,01/08/2016,32,G,8,"1,445",camera trap nights,15.51333,-88.24405,dec,,19.67,km2,M,Honduras,Cortés,"Cusuco National Park - core and buffer zone, Sierra de Omoa",Conepatus semistriatus,Striped hog-nosed skunk,0,,AI/month
538,29,"Non-volant mammal inventory of Cusuco National Park, north-west Honduras: reporting the presence of Jaguar, Panthera onca (Linnaeus, 1758), and demonstrating the effects of zonal protection on mammalian abundance",01/06/2014,01/08/2016,32,G,8,"1,445",camera trap nights,15.51333,-88.24405,dec,,19.67,km2,M,Honduras,Cortés,"Cusuco National Park - core and buffer zone, Sierra de Omoa",Eira barbara,Tayra,1,,AI/month
539,29,"Non-volant mammal inventory of Cusuco National Park, north-west Honduras: reporting the presence of Jaguar, Panthera onca (Linnaeus, 1758), and demonstrating the effects of zonal protection on mammalian abundance",01/06/2014,01/08/2016,32,G,8,"1,445",camera trap nights,15.51333,-88.24405,dec,,19.67,km2,M,Honduras,Cortés,"Cusuco National Park - core and buffer zone, Sierra de Omoa",Galictis vittata,Greater grison,0,,AI/month
540,29,"Non-volant mammal inventory of Cusuco National Park, north-west Honduras: reporting the presence of Jaguar, Panthera onca (Linnaeus, 1758), and demonstrating the effects of zonal protection on mammalian abundance",01/06/2014,01/08/2016,32,G,8,"1,445",camera trap nights,15.51333,-88.24405,dec,,19.67,km2,M,Honduras,Cortés,"Cusuco National Park - core and buffer zone, Sierra de Omoa",Potos flavus,Kinkajou,1,,AI/month
541,29,"Non-volant mammal inventory of Cusuco National Park, north-west Honduras: reporting the presence of Jaguar, Panthera onca (Linnaeus, 1758), and demonstrating the effects of zonal protection on mammalian abundance",01/06/2014,01/08/2016,32,G,8,"1,445",camera trap nights,15.51333,-88.24405,dec,,19.67,km2,M,Honduras,Cortés,"Cusuco National Park - core and buffer zone, Sierra de Omoa",Nasua narica,White-nosed coati,1,,AI/month
542,29,"Non-volant mammal inventory of Cusuco National Park, north-west Honduras: reporting the presence of Jaguar, Panthera onca (Linnaeus, 1758), and demonstrating the effects of zonal protection on mammalian abundance",01/06/2014,01/08/2016,32,G,8,"1,445",camera trap nights,15.51333,-88.24405,dec,,19.67,km2,M,Honduras,Cortés,"Cusuco National Park - core and buffer zone, Sierra de Omoa",Procyon lotor,Raccoon,0,,AI/month
543,52,"Spatial patterns of medium and large size mammal assemblages in várzea and terra firme forests, Central Amazonia, Brazil",01/09/2013,01/12/2014,80,G,102,"2,040",camera trap days,-3.010061,-64.881281,dec,,216.5,km2,G,Brazil,Amazonas state,Mamirauá Sustainable Development Reserve,Leopardus wiedii,Margay,1,64,NOIR
544,52,"Spatial patterns of medium and large size mammal assemblages in várzea and terra firme forests, Central Amazonia, Brazil",01/09/2013,01/12/2014,80,G,102,"2,040",camera trap days,-3.010061,-64.881281,dec,,125.9,km2,G,Brazil,Amazonas state,Mamirauá Sustainable Development Reserve,Panthera onca,Jaguar,1,46,NOIR
545,52,"Spatial patterns of medium and large size mammal assemblages in várzea and terra firme forests, Central Amazonia, Brazil",01/09/2013,01/12/2014,80,G,102,"2,040",camera trap days,-3.010061,-64.881281,dec,,125.9,km2,G,Brazil,Amazonas state,Mamirauá Sustainable Development Reserve,Nasua nasua,South American coati,1,26,NOIR
546,52,"Spatial patterns of medium and large size mammal assemblages in várzea and terra firme forests, Central Amazonia, Brazil",01/09/2013,01/12/2014,80,G,102,"2,040",camera trap days,-3.010061,-64.881281,dec,,125.9,km2,G,Brazil,Amazonas state,Mamirauá Sustainable Development Reserve,Eira barbara,Tayra,0,0,NOIR
547,52,"Spatial patterns of medium and large size mammal assemblages in várzea and terra firme forests, Central Amazonia, Brazil",01/09/2013,01/12/2014,80,G,102,"2,040",camera trap days,-3.010061,-64.881281,dec,,125.9,km2,G,Brazil,Amazonas state,Mamirauá Sustainable Development Reserve,Leopardus pardalis,Ocelot,0,0,NOIR
548,52,"Spatial patterns of medium and large size mammal assemblages in várzea and terra firme forests, Central Amazonia, Brazil",01/09/2013,01/12/2014,80,G,102,"2,040",camera trap days,-3.010061,-64.881281,dec,,125.9,km2,G,Brazil,Amazonas state,Mamirauá Sustainable Development Reserve,Puma concolor,Puma,0,0,NOIR
549,52,"Spatial patterns of medium and large size mammal assemblages in várzea and terra firme forests, Central Amazonia, Brazil",01/09/2013,01/12/2014,80,G,102,"2,040",camera trap days,-3.010061,-64.881281,dec,,125.9,km2,G,Brazil,Amazonas state,Mamirauá Sustainable Development Reserve,Speothos venaticus,Bush dog,0,0,NOIR
550,52,"Spatial patterns of medium and large size mammal assemblages in várzea and terra firme forests, Central Amazonia, Brazil",01/12/2013,01/04/2014,83,G,100,"2,075",camera trap days,-2.512222,-64.679131,dec,,130.8,km2,G,Brazil,Amazonas state,Amana Sustainable Development Reserve,Leopardus wiedii,Margay,1,4,NOIR
551,52,"Spatial patterns of medium and large size mammal assemblages in várzea and terra firme forests, Central Amazonia, Brazil",01/12/2013,01/04/2014,83,G,100,"2,075",camera trap days,-2.512222,-64.679131,dec,,130.8,km2,G,Brazil,Amazonas state,Amana Sustainable Development Reserve,Panthera onca,Jaguar,1,16,NOIR
552,52,"Spatial patterns of medium and large size mammal assemblages in várzea and terra firme forests, Central Amazonia, Brazil",01/12/2013,01/04/2014,83,G,100,"2,075",camera trap days,-2.512222,-64.679131,dec,,130.8,km2,G,Brazil,Amazonas state,Amana Sustainable Development Reserve,Nasua nasua,South American coati,1,2,NOIR
553,52,"Spatial patterns of medium and large size mammal assemblages in várzea and terra firme forests, Central Amazonia, Brazil",01/12/2013,01/04/2014,83,G,100,"2,075",camera trap days,-2.512222,-64.679131,dec,,130.8,km2,G,Brazil,Amazonas state,Amana Sustainable Development Reserve,Eira barbara,Tayra,1,20,NOIR
554,52,"Spatial patterns of medium and large size mammal assemblages in várzea and terra firme forests, Central Amazonia, Brazil",01/12/2013,01/04/2014,83,G,100,"2,075",camera trap days,-2.512222,-64.679131,dec,,130.8,km2,G,Brazil,Amazonas state,Amana Sustainable Development Reserve,Leopardus pardalis,Ocelot,1,65,NOIR
555,52,"Spatial patterns of medium and large size mammal assemblages in várzea and terra firme forests, Central Amazonia, Brazil",01/12/2013,01/04/2014,83,G,100,"2,075",camera trap days,-2.512222,-64.679131,dec,,130.8,km2,G,Brazil,Amazonas state,Amana Sustainable Development Reserve,Puma concolor,Puma,1,14,NOIR
556,52,"Spatial patterns of medium and large size mammal assemblages in várzea and terra firme forests, Central Amazonia, Brazil",01/12/2013,01/04/2014,83,G,100,"2,075",camera trap days,-2.512222,-64.679131,dec,,130.8,km2,G,Brazil,Amazonas state,Amana Sustainable Development Reserve,Speothos venaticus,Bush dog,1,3,NOIR
557,147,Structural differences in mammal assemblages between savanna ecosystems of the Colombian Llanos,01/10/2017,01/12/2017,35,G,30,"1,050",camera trap days,6.2398,-71.5863,dec,,22.6,km2,G,Colombia,Orinoquia region,"Floodplain savannas, Arauca",Cerdocyon thous,Crab-eating fox,1,10,NOIR
558,147,Structural differences in mammal assemblages between savanna ecosystems of the Colombian Llanos,01/10/2017,01/12/2017,35,G,30,"1,050",camera trap days,6.2398,-71.5863,dec,,22.6,km2,G,Colombia,Orinoquia region,"Floodplain savannas, Arauca",Puma concolor,Puma,0,0,NOIR
559,147,Structural differences in mammal assemblages between savanna ecosystems of the Colombian Llanos,01/10/2017,01/12/2017,35,G,30,"1,050",camera trap days,6.2398,-71.5863,dec,,22.6,km2,G,Colombia,Orinoquia region,"Floodplain savannas, Arauca",Herpailurus yagouaroundi,Jaguarundi,1,3,NOIR
560,147,Structural differences in mammal assemblages between savanna ecosystems of the Colombian Llanos,01/10/2017,01/12/2017,35,G,30,"1,050",camera trap days,6.2398,-71.5863,dec,,22.6,km2,G,Colombia,Orinoquia region,"Floodplain savannas, Arauca",Leopardus pardalis,Ocelot,1,13,NOIR
561,147,Structural differences in mammal assemblages between savanna ecosystems of the Colombian Llanos,01/10/2017,01/12/2017,35,G,30,"1,050",camera trap days,6.2398,-71.5863,dec,,22.6,km2,G,Colombia,Orinoquia region,"Floodplain savannas, Arauca",Eira barbara,Tayra,1,14,NOIR
562,147,Structural differences in mammal assemblages between savanna ecosystems of the Colombian Llanos,01/10/2017,01/12/2017,35,G,30,"1,050",camera trap days,5.3204,-70.831,dec,,28.4,km2,G,Colombia,Orinoquia region,"Aeolian savannas, Casanare",Cerdocyon thous,Crab-eating fox,1,3,NOIR
563,147,Structural differences in mammal assemblages between savanna ecosystems of the Colombian Llanos,01/10/2017,01/12/2017,35,G,30,"1,050",camera trap days,5.3204,-70.831,dec,,28.4,km2,G,Colombia,Orinoquia region,"Aeolian savannas, Casanare",Puma concolor,Puma,1,5,NOIR
564,147,Structural differences in mammal assemblages between savanna ecosystems of the Colombian Llanos,01/10/2017,01/12/2017,35,G,30,"1,050",camera trap days,5.3204,-70.831,dec,,28.4,km2,G,Colombia,Orinoquia region,"Aeolian savannas, Casanare",Herpailurus yagouaroundi,Jaguarundi,0,0,NOIR
565,147,Structural differences in mammal assemblages between savanna ecosystems of the Colombian Llanos,01/10/2017,01/12/2017,35,G,30,"1,050",camera trap days,5.3204,-70.831,dec,,28.4,km2,G,Colombia,Orinoquia region,"Aeolian savannas, Casanare",Leopardus pardalis,Ocelot,1,6,NOIR
566,147,Structural differences in mammal assemblages between savanna ecosystems of the Colombian Llanos,01/10/2017,01/12/2017,35,G,30,"1,050",camera trap days,5.3204,-70.831,dec,,28.4,km2,G,Colombia,Orinoquia region,"Aeolian savannas, Casanare",Eira barbara,Tayra,0,0,NOIR
567,147,Structural differences in mammal assemblages between savanna ecosystems of the Colombian Llanos,01/10/2017,01/12/2017,35,G,30,"1,050",camera trap days,6.0618,-67.7222,dec,,20.7,km2,G,Colombia,Orinoquia region,"High-plain savannas, Vichada",Cerdocyon thous,Crab-eating fox,1,8,NOIR
568,147,Structural differences in mammal assemblages between savanna ecosystems of the Colombian Llanos,01/10/2017,01/12/2017,35,G,30,"1,050",camera trap days,6.0618,-67.7222,dec,,20.7,km2,G,Colombia,Orinoquia region,"High-plain savannas, Vichada",Puma concolor,Puma,1,1,NOIR
569,147,Structural differences in mammal assemblages between savanna ecosystems of the Colombian Llanos,01/10/2017,01/12/2017,35,G,30,"1,050",camera trap days,6.0618,-67.7222,dec,,20.7,km2,G,Colombia,Orinoquia region,"High-plain savannas, Vichada",Herpailurus yagouaroundi,Jaguarundi,0,0,NOIR
570,147,Structural differences in mammal assemblages between savanna ecosystems of the Colombian Llanos,01/10/2017,01/12/2017,35,G,30,"1,050",camera trap days,6.0618,-67.7222,dec,,20.7,km2,G,Colombia,Orinoquia region,"High-plain savannas, Vichada",Leopardus pardalis,Ocelot,0,0,NOIR
571,147,Structural differences in mammal assemblages between savanna ecosystems of the Colombian Llanos,01/10/2017,01/12/2017,35,G,30,"1,050",camera trap days,6.0618,-67.7222,dec,,20.7,km2,G,Colombia,Orinoquia region,"High-plain savannas, Vichada",Eira barbara,Tayra,0,0,NOIR
572,32,"Survey of medium-sized and large mammals of Piedras Blancas National Park, Costa Rica",16/06/2016,02/11/2018,217,G,6,"1,440",camera trap days,8.702738,-83.257355,dec,,74.98,km2,M,Costa Rica,Puntarenas province,Piedras Blancas National Park,Herpailurus yagouaroundi,Jaguarundi,1,1,NOIR
573,32,"Survey of medium-sized and large mammals of Piedras Blancas National Park, Costa Rica",16/06/2016,02/11/2018,217,G,6,"1,440",camera trap days,8.702738,-83.257355,dec,,74.98,km2,M,Costa Rica,Puntarenas province,Piedras Blancas National Park,Leopardus pardalis,Ocelot,1,29,NOIR
574,32,"Survey of medium-sized and large mammals of Piedras Blancas National Park, Costa Rica",16/06/2016,02/11/2018,217,G,6,"1,440",camera trap days,8.702738,-83.257355,dec,,74.98,km2,M,Costa Rica,Puntarenas province,Piedras Blancas National Park,Leopardus wiedii,Margay,1,4,NOIR
575,32,"Survey of medium-sized and large mammals of Piedras Blancas National Park, Costa Rica",16/06/2016,02/11/2018,217,G,6,"1,440",camera trap days,8.702738,-83.257355,dec,,74.98,km2,M,Costa Rica,Puntarenas province,Piedras Blancas National Park,Puma concolor,Puma,1,31,NOIR
576,32,"Survey of medium-sized and large mammals of Piedras Blancas National Park, Costa Rica",16/06/2016,02/11/2018,217,G,6,"1,440",camera trap days,8.702738,-83.257355,dec,,74.98,km2,M,Costa Rica,Puntarenas province,Piedras Blancas National Park,Eira barbara,Tayra,1,36,NOIR
577,32,"Survey of medium-sized and large mammals of Piedras Blancas National Park, Costa Rica",16/06/2016,02/11/2018,217,G,6,"1,440",camera trap days,8.702738,-83.257355,dec,,74.98,km2,M,Costa Rica,Puntarenas province,Piedras Blancas National Park,Nasua narica,White-nosed coati,1,83,NOIR
578,32,"Survey of medium-sized and large mammals of Piedras Blancas National Park, Costa Rica",16/06/2016,02/11/2018,217,G,6,"1,440",camera trap days,8.702738,-83.257355,dec,,74.98,km2,M,Costa Rica,Puntarenas province,Piedras Blancas National Park,Procyon lotor,Raccoon,1,5,NOIR
579,172,Temporal activity patterns of terrestrial mammals in lowland rainforest of eastern Ecuador,01/01/2005,01/08/2008,1308,C,16,"7,222",camera trap days,-0.616413,-76.16676,dec,,650,ha,G,Ecuador,Orellana province,Tiputini Biodiversity Station,Atelocynus microtis,Short-eared dog,1,31,NOIR
580,172,Temporal activity patterns of terrestrial mammals in lowland rainforest of eastern Ecuador,01/01/2005,01/08/2008,1308,C,16,"7,222",camera trap days,-0.616413,-76.16676,dec,,650,ha,G,Ecuador,Orellana province,Tiputini Biodiversity Station,Eira barbara,Tayra,1,15,NOIR
581,172,Temporal activity patterns of terrestrial mammals in lowland rainforest of eastern Ecuador,01/01/2005,01/08/2008,1308,C,16,"7,222",camera trap days,-0.616413,-76.16676,dec,,650,ha,G,Ecuador,Orellana province,Tiputini Biodiversity Station,Leopardus pardalis,Ocelot,1,187,NOIR
582,172,Temporal activity patterns of terrestrial mammals in lowland rainforest of eastern Ecuador,01/01/2005,01/08/2008,1308,C,16,"7,222",camera trap days,-0.616413,-76.16676,dec,,650,ha,G,Ecuador,Orellana province,Tiputini Biodiversity Station,Leopardus wiedii,Margay,1,5,NOIR
583,172,Temporal activity patterns of terrestrial mammals in lowland rainforest of eastern Ecuador,01/01/2005,01/08/2008,1308,C,16,"7,222",camera trap days,-0.616413,-76.16676,dec,,650,ha,G,Ecuador,Orellana province,Tiputini Biodiversity Station,Puma concolor,Puma,1,55,NOIR
584,172,Temporal activity patterns of terrestrial mammals in lowland rainforest of eastern Ecuador,01/01/2005,01/08/2008,1308,C,16,"7,222",camera trap days,-0.616413,-76.16676,dec,,650,ha,G,Ecuador,Orellana province,Tiputini Biodiversity Station,Panthera onca,Jaguar,1,82,NOIR
585,172,Temporal activity patterns of terrestrial mammals in lowland rainforest of eastern Ecuador,01/02/2010,01/01/2012,699,C,10,"6,178",camera trap days,-0.616413,-76.16676,dec,,650,ha,G,Ecuador,Orellana province,Tiputini Biodiversity Station,Atelocynus microtis,Short-eared dog,1,12,NOIR
586,172,Temporal activity patterns of terrestrial mammals in lowland rainforest of eastern Ecuador,01/02/2010,01/01/2012,699,C,10,"6,178",camera trap days,-0.616413,-76.16676,dec,,650,ha,G,Ecuador,Orellana province,Tiputini Biodiversity Station,Eira barbara,Tayra,1,25,NOIR
587,172,Temporal activity patterns of terrestrial mammals in lowland rainforest of eastern Ecuador,01/02/2010,01/01/2012,699,C,10,"6,178",camera trap days,-0.616413,-76.16676,dec,,650,ha,G,Ecuador,Orellana province,Tiputini Biodiversity Station,Leopardus pardalis,Ocelot,1,156,NOIR
588,172,Temporal activity patterns of terrestrial mammals in lowland rainforest of eastern Ecuador,01/02/2010,01/01/2012,699,C,10,"6,178",camera trap days,-0.616413,-76.16676,dec,,650,ha,G,Ecuador,Orellana province,Tiputini Biodiversity Station,Leopardus wiedii,Margay,1,6,NOIR
589,172,Temporal activity patterns of terrestrial mammals in lowland rainforest of eastern Ecuador,01/02/2010,01/01/2012,699,C,10,"6,178",camera trap days,-0.616413,-76.16676,dec,,650,ha,G,Ecuador,Orellana province,Tiputini Biodiversity Station,Puma concolor,Puma,1,37,NOIR
590,172,Temporal activity patterns of terrestrial mammals in lowland rainforest of eastern Ecuador,01/02/2010,01/01/2012,699,C,10,"6,178",camera trap days,-0.616413,-76.16676,dec,,650,ha,G,Ecuador,Orellana province,Tiputini Biodiversity Station,Panthera onca,Jaguar,1,53,NOIR
591,105,Terrestrial mammal assemblages in protected and human impacted areas in Northern Brazilian Amazonia,03/11/2012,07/12/2012,35,G,14,490,camera trap days,3.37831,-61.469533,dec,,6.52,km2,M,Brazil,Roraima,Maracá  Ecological station - protected area,Leopardus wiedii,Margay,0,,RAI
592,105,Terrestrial mammal assemblages in protected and human impacted areas in Northern Brazilian Amazonia,03/11/2012,07/12/2012,35,G,14,490,camera trap days,3.37831,-61.469533,dec,,6.52,km2,M,Brazil,Roraima,Maracá  Ecological station - protected area,Leopardus pardalis,Ocelot,1,,RAI
593,105,Terrestrial mammal assemblages in protected and human impacted areas in Northern Brazilian Amazonia,03/11/2012,07/12/2012,35,G,14,490,camera trap days,3.37831,-61.469533,dec,,6.52,km2,M,Brazil,Roraima,Maracá  Ecological station - protected area,Panthera onca,Jaguar,1,,RAI
